,orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
410,10756,SPLIR,8,1997-11-27 00:00:00.000,1997-12-25 00:00:00.000,1997-12-02 00:00:00.000,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
411,10757,SAVEA,6,1997-11-27 00:00:00.000,1997-12-25 00:00:00.000,1997-12-15 00:00:00.000,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
412,10758,RICSU,3,1997-11-28 00:00:00.000,1997-12-26 00:00:00.000,1997-12-04 00:00:00.000,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
413,10759,ANATR,3,1997-11-28 00:00:00.000,1997-12-26 00:00:00.000,1997-12-12 00:00:00.000,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
414,10760,MAISD,4,1997-12-01 00:00:00.000,1997-12-29 00:00:00.000,1997-12-10 00:00:00.000,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
415,10761,RATTC,5,1997-12-02 00:00:00.000,1997-12-30 00:00:00.000,1997-12-08 00:00:00.000,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
416,10762,FOLKO,3,1997-12-02 00:00:00.000,1997-12-30 00:00:00.000,1997-12-09 00:00:00.000,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
417,10764,ERNSH,6,1997-12-03 00:00:00.000,1997-12-31 00:00:00.000,1997-12-08 00:00:00.000,3,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
418,10765,QUICK,3,1997-12-04 00:00:00.000,1998-01-01 00:00:00.000,1997-12-09 00:00:00.000,3,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
419,10766,OTTIK,4,1997-12-05 00:00:00.000,1998-01-02 00:00:00.000,1997-12-09 00:00:00.000,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
420,10768,AROUT,3,1997-12-08 00:00:00.000,1998-01-05 00:00:00.000,1997-12-15 00:00:00.000,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
421,10769,VAFFE,3,1997-12-08 00:00:00.000,1998-01-05 00:00:00.000,1997-12-12 00:00:00.000,1,65.06,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
422,10771,ERNSH,9,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1998-01-02 00:00:00.000,2,11.19,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
423,10772,LEHMS,3,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1997-12-19 00:00:00.000,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
424,10773,ERNSH,1,1997-12-11 00:00:00.000,1998-01-08 00:00:00.000,1997-12-16 00:00:00.000,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
425,10774,FOLKO,4,1997-12-11 00:00:00.000,1997-12-25 00:00:00.000,1997-12-12 00:00:00.000,1,48.2,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
426,10775,THECR,7,1997-12-12 00:00:00.000,1998-01-09 00:00:00.000,1997-12-26 00:00:00.000,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
427,10776,ERNSH,1,1997-12-15 00:00:00.000,1998-01-12 00:00:00.000,1997-12-18 00:00:00.000,3,351.53,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
428,10778,BERGS,3,1997-12-16 00:00:00.000,1998-01-13 00:00:00.000,1997-12-24 00:00:00.000,1,6.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
429,10779,MORGK,3,1997-12-16 00:00:00.000,1998-01-13 00:00:00.000,1998-01-14 00:00:00.000,2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
430,10780,LILAS,2,1997-12-16 00:00:00.000,1997-12-30 00:00:00.000,1997-12-25 00:00:00.000,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
431,10781,WARTH,2,1997-12-17 00:00:00.000,1998-01-14 00:00:00.000,1997-12-19 00:00:00.000,3,73.16,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
432,10782,CACTU,9,1997-12-17 00:00:00.000,1998-01-14 00:00:00.000,1997-12-22 00:00:00.000,3,1.1,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
433,10784,MAGAA,4,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-22 00:00:00.000,3,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
434,10785,GROSR,1,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-24 00:00:00.000,3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
435,10787,LAMAI,2,1997-12-19 00:00:00.000,1998-01-02 00:00:00.000,1997-12-26 00:00:00.000,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
436,10788,QUICK,1,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1998-01-19 00:00:00.000,2,42.7,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
437,10791,FRANK,6,1997-12-23 00:00:00.000,1998-01-20 00:00:00.000,1998-01-01 00:00:00.000,2,16.85,Frankenversand,Berliner Platz 43,München,,80805,Germany
438,10792,WOLZA,1,1997-12-23 00:00:00.000,1998-01-20 00:00:00.000,1997-12-31 00:00:00.000,3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
439,10793,AROUT,3,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-08 00:00:00.000,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
440,10795,ERNSH,8,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-20 00:00:00.000,2,126.66,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
441,10796,HILAA,3,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-14 00:00:00.000,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
442,10797,DRACD,7,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-05 00:00:00.000,2,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
443,10798,ISLAT,2,1997-12-26 00:00:00.000,1998-01-23 00:00:00.000,1998-01-05 00:00:00.000,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
444,10799,KOENE,9,1997-12-26 00:00:00.000,1998-02-06 00:00:00.000,1998-01-05 00:00:00.000,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
445,10800,SEVES,1,1997-12-26 00:00:00.000,1998-01-23 00:00:00.000,1998-01-05 00:00:00.000,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
446,10802,SIMOB,4,1997-12-29 00:00:00.000,1998-01-26 00:00:00.000,1998-01-02 00:00:00.000,2,257.26,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
447,10804,SEVES,6,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-07 00:00:00.000,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
448,10805,THEBI,2,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-09 00:00:00.000,3,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
449,10807,FRANS,4,1997-12-31 00:00:00.000,1998-01-28 00:00:00.000,1998-01-30 00:00:00.000,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
450,10808,OLDWO,2,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-09 00:00:00.000,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
451,10810,LAUGB,2,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-07 00:00:00.000,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
452,10811,LINOD,8,1998-01-02 00:00:00.000,1998-01-30 00:00:00.000,1998-01-08 00:00:00.000,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
453,10812,REGGC,5,1998-01-02 00:00:00.000,1998-01-30 00:00:00.000,1998-01-12 00:00:00.000,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
454,10815,SAVEA,2,1998-01-05 00:00:00.000,1998-02-02 00:00:00.000,1998-01-14 00:00:00.000,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
455,10816,GREAL,4,1998-01-06 00:00:00.000,1998-02-03 00:00:00.000,1998-02-04 00:00:00.000,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
456,10817,KOENE,3,1998-01-06 00:00:00.000,1998-01-20 00:00:00.000,1998-01-13 00:00:00.000,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
457,10818,MAGAA,7,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-12 00:00:00.000,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
458,10819,CACTU,2,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-16 00:00:00.000,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
459,10820,RATTC,3,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-13 00:00:00.000,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
460,10821,SPLIR,1,1998-01-08 00:00:00.000,1998-02-05 00:00:00.000,1998-01-15 00:00:00.000,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
461,10822,TRAIH,6,1998-01-08 00:00:00.000,1998-02-05 00:00:00.000,1998-01-16 00:00:00.000,3,7.0,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
462,10823,LILAS,5,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-13 00:00:00.000,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
463,10824,FOLKO,8,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-30 00:00:00.000,1,1.23,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
464,10825,DRACD,1,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-14 00:00:00.000,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
465,10828,RANCH,9,1998-01-13 00:00:00.000,1998-01-27 00:00:00.000,1998-02-04 00:00:00.000,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
466,10829,ISLAT,9,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
467,10831,SANTG,3,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-23 00:00:00.000,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
468,10832,LAMAI,2,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
469,10833,OTTIK,6,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-23 00:00:00.000,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
470,10835,ALFKI,1,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-21 00:00:00.000,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
471,10836,ERNSH,7,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,1,411.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
472,10837,BERGS,9,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-23 00:00:00.000,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
473,10838,LINOD,3,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-23 00:00:00.000,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
474,10840,LINOD,4,1998-01-19 00:00:00.000,1998-03-02 00:00:00.000,1998-02-16 00:00:00.000,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
475,10842,TORTU,1,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
476,10844,PICCO,8,1998-01-21 00:00:00.000,1998-02-18 00:00:00.000,1998-01-26 00:00:00.000,2,25.22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
477,10845,QUICK,8,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
478,10847,SAVEA,4,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
479,10848,CONSH,7,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-29 00:00:00.000,2,38.24,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK
480,10849,KOENE,9,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-30 00:00:00.000,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
481,10852,RATTC,8,1998-01-26 00:00:00.000,1998-02-09 00:00:00.000,1998-01-30 00:00:00.000,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
482,10853,BLAUS,9,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-03 00:00:00.000,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
483,10854,ERNSH,3,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-05 00:00:00.000,2,100.22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
484,10855,OLDWO,3,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-04 00:00:00.000,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
485,10856,ANTON,3,1998-01-28 00:00:00.000,1998-02-25 00:00:00.000,1998-02-10 00:00:00.000,2,58.43,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
486,10857,BERGS,8,1998-01-28 00:00:00.000,1998-02-25 00:00:00.000,1998-02-06 00:00:00.000,2,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
487,10859,FRANK,1,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-02 00:00:00.000,2,76.1,Frankenversand,Berliner Platz 43,München,,80805,Germany
488,10861,WHITC,4,1998-01-30 00:00:00.000,1998-02-27 00:00:00.000,1998-02-17 00:00:00.000,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
489,10862,LEHMS,8,1998-01-30 00:00:00.000,1998-03-13 00:00:00.000,1998-02-02 00:00:00.000,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
490,10863,HILAA,4,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-17 00:00:00.000,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
491,10864,AROUT,4,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-09 00:00:00.000,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
492,10865,QUICK,2,1998-02-02 00:00:00.000,1998-02-16 00:00:00.000,1998-02-12 00:00:00.000,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
493,10866,BERGS,5,1998-02-03 00:00:00.000,1998-03-03 00:00:00.000,1998-02-12 00:00:00.000,1,109.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
494,10867,LONEP,6,1998-02-03 00:00:00.000,1998-03-17 00:00:00.000,1998-02-11 00:00:00.000,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
495,10869,SEVES,5,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-09 00:00:00.000,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
496,10870,WOLZA,5,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-13 00:00:00.000,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
497,10873,WILMK,4,1998-02-06 00:00:00.000,1998-03-06 00:00:00.000,1998-02-09 00:00:00.000,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
498,10875,BERGS,4,1998-02-06 00:00:00.000,1998-03-06 00:00:00.000,1998-03-03 00:00:00.000,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
499,10878,QUICK,4,1998-02-10 00:00:00.000,1998-03-10 00:00:00.000,1998-02-12 00:00:00.000,1,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
500,10879,WILMK,3,1998-02-10 00:00:00.000,1998-03-10 00:00:00.000,1998-02-12 00:00:00.000,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
501,10880,FOLKO,7,1998-02-10 00:00:00.000,1998-03-24 00:00:00.000,1998-02-18 00:00:00.000,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
502,10881,CACTU,4,1998-02-11 00:00:00.000,1998-03-11 00:00:00.000,1998-02-18 00:00:00.000,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
503,10882,SAVEA,4,1998-02-11 00:00:00.000,1998-03-11 00:00:00.000,1998-02-20 00:00:00.000,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
504,10883,LONEP,8,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-20 00:00:00.000,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
505,10884,LETSS,4,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-13 00:00:00.000,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
506,10889,RATTC,9,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
507,10891,LEHMS,7,1998-02-17 00:00:00.000,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
508,10892,MAISD,4,1998-02-17 00:00:00.000,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
509,10893,KOENE,9,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
510,10894,SAVEA,1,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
511,10895,ERNSH,3,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,1,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
512,10896,MAISD,7,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-27 00:00:00.000,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
513,10897,HUNGO,3,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-25 00:00:00.000,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
514,10898,OCEAN,4,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-03-06 00:00:00.000,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
515,10899,LILAS,5,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-02-26 00:00:00.000,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
516,10901,HILAA,4,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-02-26 00:00:00.000,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
517,10902,FOLKO,1,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-03-03 00:00:00.000,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
518,10904,WHITC,3,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-02-27 00:00:00.000,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
519,10906,WOLZA,4,1998-02-25 00:00:00.000,1998-03-11 00:00:00.000,1998-03-03 00:00:00.000,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
520,10908,REGGC,4,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-06 00:00:00.000,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
521,10909,SANTG,1,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-10 00:00:00.000,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
522,10910,WILMK,1,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
523,10912,HUNGO,2,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-18 00:00:00.000,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
524,10915,TORTU,2,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
525,10916,RANCH,1,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-09 00:00:00.000,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
526,10918,BOTTM,3,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-11 00:00:00.000,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
527,10919,LINOD,2,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-04 00:00:00.000,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
528,10920,AROUT,4,1998-03-03 00:00:00.000,1998-03-31 00:00:00.000,1998-03-09 00:00:00.000,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
529,10921,VAFFE,1,1998-03-03 00:00:00.000,1998-04-14 00:00:00.000,1998-03-09 00:00:00.000,1,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
530,10923,LAMAI,7,1998-03-03 00:00:00.000,1998-04-14 00:00:00.000,1998-03-13 00:00:00.000,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
531,10924,BERGS,3,1998-03-04 00:00:00.000,1998-04-01 00:00:00.000,1998-04-08 00:00:00.000,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
532,10926,ANATR,4,1998-03-04 00:00:00.000,1998-04-01 00:00:00.000,1998-03-11 00:00:00.000,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
533,10929,FRANK,6,1998-03-05 00:00:00.000,1998-04-02 00:00:00.000,1998-03-12 00:00:00.000,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany
534,10931,RICSU,4,1998-03-06 00:00:00.000,1998-03-20 00:00:00.000,1998-03-19 00:00:00.000,2,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
535,10933,ISLAT,6,1998-03-06 00:00:00.000,1998-04-03 00:00:00.000,1998-03-16 00:00:00.000,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
536,10934,LEHMS,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-12 00:00:00.000,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
537,10936,GREAL,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-18 00:00:00.000,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
538,10937,CACTU,7,1998-03-10 00:00:00.000,1998-03-24 00:00:00.000,1998-03-13 00:00:00.000,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
539,10938,QUICK,3,1998-03-10 00:00:00.000,1998-04-07 00:00:00.000,1998-03-16 00:00:00.000,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
540,10939,MAGAA,2,1998-03-10 00:00:00.000,1998-04-07 00:00:00.000,1998-03-13 00:00:00.000,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
541,10941,SAVEA,7,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998-03-20 00:00:00.000,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
542,10942,REGGC,9,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998-03-18 00:00:00.000,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
543,10943,BSBEV,4,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998-03-19 00:00:00.000,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
544,10944,BOTTM,6,1998-03-12 00:00:00.000,1998-03-26 00:00:00.000,1998-03-13 00:00:00.000,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
545,10945,MORGK,4,1998-03-12 00:00:00.000,1998-04-09 00:00:00.000,1998-03-18 00:00:00.000,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
